"","X","date","zip","resp","diar","pop","hh.size","lat","long","fitted1"
"5646",5646,"2020-03-19",6107,0,0,7893,1,41.75265,-72.75857,0.03416605
"5647",5647,"2020-03-19",6108,0,0,6610,1,41.7776,-72.62138,0.02861239
"5648",5648,"2020-03-19",6109,0,0,5573,1,41.7037,-72.66284,0.02412358
"5649",5649,"2020-03-19",6110,0,0,8027,1,41.73425,-72.73819,0.03474609
"5650",5650,"2020-03-19",6111,0,0,6646,2,41.68565,-72.7312,0.1130864
"5651",5651,"2020-03-19",6112,0,0,7474,1,41.79119,-72.69689,0.03235234
"5652",5652,"2020-03-19",6114,0,0,8959,3,41.74545,-72.67029,0.5992483
"5653",5653,"2020-03-19",6117,0,0,7472,2,41.7814,-72.75749,0.1271414
"5654",5654,"2020-03-19",6118,0,0,7752,3,41.74484,-72.61213,0.5185147
"5655",5655,"2020-03-19",6119,0,1,7227,4,41.76375,-72.72659,1.900215
"5656",5656,"2020-03-19",6120,0,0,8858,1,41.78805,-72.66734,0.0383432
"5657",5657,"2020-03-19",6226,0,0,8015,1,41.70937,-72.21096,0.03469414
"5658",5658,"2020-03-19",6231,0,0,7282,2,41.6276,-72.37272,0.1239084
"5659",5659,"2020-03-19",6232,0,0,7407,2,41.73203,-72.37462,0.1260353
"5660",5660,"2020-03-19",6234,0,1,7248,3,41.78461,-71.96285,0.4848032
"5661",5661,"2020-03-19",6235,0,0,7228,1,41.81151,-72.12795,0.03128749
"5662",5662,"2020-03-19",6237,0,0,6841,2,41.69094,-72.29802,0.1164044
"5663",5663,"2020-03-19",6238,0,0,6938,2,41.77759,-72.33427,0.118055
"5664",5664,"2020-03-19",6239,0,0,7485,2,41.78898,-71.85522,0.1273626
"5665",5665,"2020-03-19",6241,0,1,9115,3,41.85381,-71.8603,0.6096828
"5666",5666,"2020-03-19",6242,0,0,9083,2,41.90166,-72.10068,0.1545537
"5667",5667,"2020-03-19",6247,0,0,6065,1,41.7647,-72.06848,0.02625327
"5668",5668,"2020-03-19",6248,0,0,6639,3,41.68218,-72.40078,0.4440685
"5669",5669,"2020-03-19",6249,0,0,8661,2,41.62654,-72.2458,0.147373
"5670",5670,"2020-03-19",6250,0,3,8171,4,41.78156,-72.20611,2.148423
"5671",5671,"2020-03-19",6254,1,1,7594,4,41.61427,-72.14907,1.996711
"5672",5672,"2020-03-19",6255,1,0,7952,3,41.97858,-71.9018,0.5318923
"5673",5673,"2020-03-19",6256,0,0,7252,1,41.75611,-72.12886,0.03139138
"5674",5674,"2020-03-19",6259,0,0,8148,1,41.86182,-71.99431,0.03526985
"5675",5675,"2020-03-19",6260,0,1,8833,3,41.90083,-71.86525,0.5908205
"5676",5676,"2020-03-19",6262,0,0,7880,1,42.02018,-71.94787,0.03410978
"5677",5677,"2020-03-19",6264,0,0,7078,3,41.69306,-72.10213,0.4734323
"5678",5678,"2020-03-19",6266,1,1,7296,3,41.67378,-72.14826,0.4880138
"5679",5679,"2020-03-19",6268,0,0,7187,2,41.79115,-72.25321,0.1222919
"5680",5680,"2020-03-19",6269,0,0,7587,1,41.80421,-72.25087,0.03284148
"5681",5681,"2020-03-19",6277,0,0,7711,1,41.97703,-71.86108,0.03337823
"5682",5682,"2020-03-19",6278,0,0,7673,1,41.89554,-72.16475,0.03321374
"5683",5683,"2020-03-19",6279,0,0,6754,1,41.89667,-72.27338,0.02923571
"5684",5684,"2020-03-19",6280,0,0,7843,1,41.70083,-72.13819,0.03394962
"5685",5685,"2020-03-19",6281,0,0,6562,1,41.96921,-72.01467,0.02840461
"5686",5686,"2020-03-19",6282,0,0,8572,1,41.9423,-72.06149,0.0371052
"5687",5687,"2020-03-19",6320,0,0,9511,2,41.34545,-72.10877,0.1618364
"5688",5688,"2020-03-19",6330,0,0,8123,3,41.64207,-72.06758,0.5433301
"5689",5689,"2020-03-19",6331,0,0,7623,1,41.69721,-71.99386,0.03299731
"5690",5690,"2020-03-19",6333,4,3,8956,5,41.37655,-72.23681,9.256697
"5691",5691,"2020-03-19",6334,0,0,6619,1,41.54675,-72.17957,0.02865135
"5692",5692,"2020-03-19",6335,0,0,7203,1,41.43965,-72.06232,0.03117928
"5693",5693,"2020-03-19",6336,0,0,7805,3,41.5808,-72.19456,0.5220597
"5694",5694,"2020-03-19",6339,0,0,7669,1,41.44423,-71.99888,0.03319643
"5695",5695,"2020-03-19",6340,0,0,8262,1,41.35857,-72.03517,0.03576332
"5696",5696,"2020-03-19",6351,0,0,7946,3,41.59919,-71.96278,0.5314909
"5697",5697,"2020-03-19",6354,0,0,6348,4,41.70484,-71.84899,1.669097
"5698",5698,"2020-03-19",6355,0,1,6779,4,41.37671,-71.97657,1.782421
"5699",5699,"2020-03-19",6357,0,0,7269,1,41.33106,-72.21572,0.03146497
"5700",5700,"2020-03-19",6359,0,0,8105,2,41.4728,-71.87991,0.1379123
"5701",5701,"2020-03-19",6360,0,0,8372,2,41.53668,-72.00225,0.1424555
"5702",5702,"2020-03-19",6365,0,0,8366,2,41.51918,-71.95439,0.1423534
"5703",5703,"2020-03-19",6370,0,0,6507,3,41.4646,-72.18862,0.4352393
"5704",5704,"2020-03-19",6371,0,0,6415,2,41.3593,-72.33962,0.1091558
"5705",5705,"2020-03-19",6373,0,0,7287,1,41.66953,-71.80554,0.03154289
"5706",5706,"2020-03-19",6374,0,0,8958,2,41.69105,-71.90905,0.1524267
"5707",5707,"2020-03-19",6375,0,0,6667,2,41.399,-72.13292,0.1134437
"5708",5708,"2020-03-19",6376,1,0,8129,2,41.29477,-72.25642,0.1383207
"5709",5709,"2020-03-19",6377,0,0,6633,1,41.72024,-71.81899,0.02871195
"5710",5710,"2020-03-19",6378,0,0,6909,2,41.38047,-71.91774,0.1175615
"5711",5711,"2020-03-19",6379,1,1,8732,3,41.36847,-71.86417,0.5840648
"5712",5712,"2020-03-19",6380,0,0,9008,1,41.57035,-72.05447,0.03899249
"5713",5713,"2020-03-19",6382,0,0,6595,2,41.46155,-72.13087,0.1122186
"5714",5714,"2020-03-19",6384,0,0,7362,1,41.57705,-71.86073,0.03186753
"5715",5715,"2020-03-19",6385,1,0,7004,3,41.35955,-72.16022,0.4684826
"5716",5716,"2020-03-19",6401,0,0,7789,2,41.34328,-73.07065,0.1325353
"5717",5717,"2020-03-19",6403,0,0,8139,2,41.41822,-73.05884,0.1384908
"5718",5718,"2020-03-19",6405,0,0,7150,1,41.28827,-72.79494,0.03094986
"5719",5719,"2020-03-19",6409,1,1,8192,3,41.3488,-72.41786,0.5479453
"5720",5720,"2020-03-19",6410,1,0,8036,4,41.50595,-72.90812,2.112927
"5721",5721,"2020-03-19",6412,0,0,8202,1,41.40309,-72.48344,0.0355036
"5722",5722,"2020-03-19",6413,0,0,7284,2,41.29862,-72.53628,0.1239424
"5723",5723,"2020-03-19",6415,0,0,7637,1,41.54714,-72.34303,0.03305791
"5724",5724,"2020-03-19",6416,0,0,6518,2,41.6061,-72.66779,0.1109084
"5725",5725,"2020-03-19",6417,0,0,7912,2,41.36791,-72.45401,0.1346283
"5726",5726,"2020-03-19",6418,0,0,6294,2,41.32715,-73.08155,0.1070969
"5727",5727,"2020-03-19",6419,0,0,8835,2,41.37644,-72.58324,0.1503338
"5728",5728,"2020-03-19",6420,0,0,8456,1,41.48581,-72.26778,0.03660308
"5729",5729,"2020-03-19",6422,0,2,7034,2,41.46177,-72.67755,0.1196885
"5730",5730,"2020-03-19",6423,0,0,7508,1,41.47773,-72.39098,0.03249952
"5731",5731,"2020-03-19",6424,0,0,8099,2,41.55726,-72.49472,0.1378102
"5732",5732,"2020-03-19",6426,0,1,8312,2,41.35239,-72.39993,0.1414345
"5733",5733,"2020-03-19",6430,0,0,7009,3,41.1746,-73.28431,0.468817
"5734",5734,"2020-03-19",6432,0,0,6626,1,41.19625,-73.24461,0.02868165
"5735",5735,"2020-03-19",6437,0,0,7014,3,41.33914,-72.69072,0.4691514
"5736",5736,"2020-03-19",6438,0,0,6512,1,41.46015,-72.49758,0.02818818
"5737",5737,"2020-03-19",6441,0,0,6914,1,41.46283,-72.58004,0.0299283
"5738",5738,"2020-03-19",6442,1,0,7207,2,41.3447,-72.44463,0.1226322
"5739",5739,"2020-03-19",6443,0,0,7867,1,41.34435,-72.60873,0.0340535
"5740",5740,"2020-03-19",6447,0,0,7111,2,41.63635,-72.45678,0.1209987
"5741",5741,"2020-03-19",6450,0,0,6817,3,41.53722,-72.78009,0.4559745
"5742",5742,"2020-03-19",6451,0,0,9683,1,41.54221,-72.81953,0.04191433
"5743",5743,"2020-03-19",6455,0,0,6810,1,41.51829,-72.71305,0.02947812
"5744",5744,"2020-03-19",6457,0,0,7069,2,41.5497,-72.65309,0.120284
"5745",5745,"2020-03-19",6460,0,0,7446,2,41.2241,-73.05286,0.1266989
"5746",5746,"2020-03-19",6468,0,0,7797,1,41.34185,-73.23171,0.0337505
"5747",5747,"2020-03-19",6469,0,0,9136,1,41.50618,-72.44308,0.03954656
"5748",5748,"2020-03-19",6470,0,0,7363,3,41.39475,-73.31421,0.4924953
"5749",5749,"2020-03-19",6471,0,0,8351,2,41.3386,-72.78289,0.1420982
"5750",5750,"2020-03-19",6472,0,0,6651,2,41.37642,-72.76919,0.1131715
"5751",5751,"2020-03-19",6473,0,0,7767,3,41.38345,-72.86349,0.519518
"5752",5752,"2020-03-19",6475,1,0,6844,3,41.30143,-72.39046,0.4577805
"5753",5753,"2020-03-19",6477,0,0,8352,1,41.2795,-73.03295,0.0361529
"5754",5754,"2020-03-19",6478,7,6,6894,5,41.42863,-73.14288,7.125465
"5755",5755,"2020-03-19",6479,0,0,7735,2,41.5761,-72.9007,0.1316165
"5756",5756,"2020-03-19",6480,1,0,8754,2,41.58383,-72.58793,0.1489555
"5757",5757,"2020-03-19",6481,0,0,6537,1,41.53445,-72.70016,0.0282964
"5758",5758,"2020-03-19",6482,0,0,8075,2,41.40475,-73.25036,0.1374018
"5759",5759,"2020-03-19",6483,0,0,6803,2,41.3846,-73.09433,0.1157578
"5760",5760,"2020-03-19",6484,0,0,8700,1,41.31585,-73.13543,0.03765927
"5761",5761,"2020-03-19",6488,0,0,7459,3,41.46748,-73.24061,0.4989165
"5762",5762,"2020-03-19",6489,0,0,7461,1,41.6005,-72.87642,0.03229607
"5763",5763,"2020-03-19",6490,0,0,7838,2,41.14327,-73.2931,0.1333691
"5764",5764,"2020-03-19",6492,0,0,8185,1,41.4566,-72.81027,0.03543001
"5765",5765,"2020-03-19",6498,0,0,8753,2,41.30892,-72.4653,0.1489385
"5766",5766,"2020-03-19",6504,1,0,7959,1,41.30365,-72.93495,0.03445174
"5767",5767,"2020-03-19",6510,2,0,7949,2,41.3077,-72.92645,0.1352578
"5768",5768,"2020-03-19",6511,1,0,7844,2,41.30805,-72.9239,0.1334712
"5769",5769,"2020-03-19",6512,2,0,7110,3,41.28375,-72.86409,0.4755727
"5770",5770,"2020-03-19",6513,1,0,6381,1,41.31543,-72.86279,0.02762113
"5771",5771,"2020-03-19",6514,0,0,7337,2,41.37217,-72.94137,0.1248442
"5772",5772,"2020-03-19",6515,0,0,7479,1,41.33054,-72.9686,0.03237399
"5773",5773,"2020-03-19",6516,0,0,7444,2,41.27445,-72.95767,0.1266649
"5774",5774,"2020-03-19",6517,0,0,6595,2,41.3458,-72.90445,0.1122186
"5775",5775,"2020-03-19",6518,0,0,8992,2,41.41755,-72.90735,0.1530052
"5776",5776,"2020-03-19",6519,6,0,8322,3,41.29345,-72.9386,0.5566408
"5777",5777,"2020-03-19",6524,1,0,6147,3,41.42984,-72.99325,0.4111597
"5778",5778,"2020-03-19",6525,0,0,7770,3,41.35305,-73.0018,0.5197187
"5779",5779,"2020-03-19",6604,0,0,7023,1,41.18898,-73.21101,0.03040012
"5780",5780,"2020-03-19",6605,0,0,7816,1,41.16145,-73.21656,0.03383274
"5781",5781,"2020-03-19",6606,2,1,7498,4,41.2088,-73.21156,1.97147
"5782",5782,"2020-03-19",6607,1,0,8143,2,41.1763,-73.1663,0.1385589
"5783",5783,"2020-03-19",6608,0,0,8335,1,41.18875,-73.18036,0.03607931
"5784",5784,"2020-03-19",6610,0,0,6243,2,41.20665,-73.1714,0.1062291
"5785",5785,"2020-03-19",6611,0,0,9437,1,41.25991,-73.20826,0.04084949
"5786",5786,"2020-03-19",6612,0,0,7935,2,41.27255,-73.30286,0.1350196
"5787",5787,"2020-03-19",6614,0,0,7393,1,41.2305,-73.1257,0.03200172
"5788",5788,"2020-03-19",6615,0,0,7436,2,41.17295,-73.13923,0.1265288
"5789",5789,"2020-03-19",6702,1,0,7080,3,41.55975,-73.04313,0.473566
"5790",5790,"2020-03-19",6704,0,0,8053,2,41.5829,-73.0339,0.1370275
"5791",5791,"2020-03-19",6705,0,0,6981,2,41.55155,-72.99269,0.1187866
"5792",5792,"2020-03-19",6706,0,0,8370,1,41.5346,-73.02315,0.03623081
"5793",5793,"2020-03-19",6708,0,1,7440,3,41.5434,-73.06515,0.4976457
"5794",5794,"2020-03-19",6710,0,0,6563,3,41.56965,-73.04685,0.438985
"5795",5795,"2020-03-19",6712,0,0,7206,1,41.4994,-72.9764,0.03119226
"5796",5796,"2020-03-19",6716,0,0,6379,2,41.59885,-72.97756,0.1085432
"5797",5797,"2020-03-19",6750,0,0,7491,2,41.72493,-73.25649,0.1274647
"5798",5798,"2020-03-19",6751,0,0,7663,1,41.64211,-73.211,0.03317046
"5799",5799,"2020-03-19",6752,0,0,8991,1,41.51705,-73.35827,0.03891891
"5800",5800,"2020-03-19",6754,0,0,6693,1,41.79763,-73.36876,0.02897167
"5801",5801,"2020-03-19",6755,0,0,7620,1,41.64668,-73.48007,0.03298433
"5802",5802,"2020-03-19",6756,0,0,9044,1,41.84886,-73.2362,0.03914833
"5803",5803,"2020-03-19",6757,0,0,8177,2,41.72873,-73.44869,0.1391374
"5804",5804,"2020-03-19",6759,0,0,7427,1,41.75607,-73.21575,0.0321489
"5805",5805,"2020-03-19",6762,1,0,7203,2,41.52887,-73.11731,0.1225641
"5806",5806,"2020-03-19",6763,0,0,6819,2,41.69008,-73.21181,0.1160301
"5807",5807,"2020-03-19",6770,0,0,7755,3,41.48784,-73.06125,0.5187154
"5808",5808,"2020-03-19",6776,0,0,7812,2,41.58731,-73.41599,0.1329267
"5809",5809,"2020-03-19",6777,1,0,7571,1,41.70819,-73.33262,0.03277222
"5810",5810,"2020-03-19",6778,0,0,7291,2,41.69494,-73.10871,0.1240615
"5811",5811,"2020-03-19",6779,0,1,6477,3,41.59535,-73.08025,0.4332327
"5812",5812,"2020-03-19",6782,0,0,8147,1,41.65765,-73.04704,0.03526553
"5813",5813,"2020-03-19",6783,0,0,6892,2,41.55379,-73.30104,0.1172722
"5814",5814,"2020-03-19",6784,0,0,7390,1,41.58134,-73.48735,0.03198874
"5815",5815,"2020-03-19",6785,1,1,6928,3,41.7081,-73.44848,0.4633991
"5816",5816,"2020-03-19",6786,0,0,7804,1,41.66425,-73.0195,0.0337808
"5817",5817,"2020-03-19",6787,0,0,8060,1,41.67949,-73.10223,0.03488893
"5818",5818,"2020-03-19",6790,0,0,7134,2,41.83937,-73.1255,0.12139
"5819",5819,"2020-03-19",6791,0,0,7731,2,41.72031,-73.06031,0.1315484
"5820",5820,"2020-03-19",6793,0,0,6568,1,41.63611,-73.29724,0.02843058
"5821",5821,"2020-03-19",6794,0,0,6149,1,41.64137,-73.32399,0.02661688
"5822",5822,"2020-03-19",6795,1,1,8106,3,41.61525,-73.11725,0.542193
"5823",5823,"2020-03-19",6796,0,0,7334,2,41.87419,-73.35219,0.1247932
"5824",5824,"2020-03-19",6798,0,1,7936,3,41.56269,-73.20625,0.5308221
"5825",5825,"2020-03-19",6801,0,0,7422,3,41.38069,-73.39151,0.4964417
"5826",5826,"2020-03-19",6804,1,0,6295,1,41.46734,-73.38826,0.02724886
"5827",5827,"2020-03-19",6807,0,0,8262,1,41.0621,-73.58807,0.03576332
"5828",5828,"2020-03-19",6810,0,1,6796,3,41.37814,-73.46909,0.4545699
"5829",5829,"2020-03-19",6811,0,0,8313,1,41.42314,-73.47702,0.03598408
"5830",5830,"2020-03-19",6812,0,0,7934,3,41.48679,-73.49107,0.5306883
"5831",5831,"2020-03-19",6820,1,0,7418,2,41.07535,-73.48102,0.1262225
"5832",5832,"2020-03-19",6830,0,0,6673,2,41.04223,-73.62692,0.1135458
"5833",5833,"2020-03-19",6831,0,0,7586,1,41.08168,-73.66357,0.03283715
"5834",5834,"2020-03-19",6840,0,1,8912,3,41.16279,-73.50212,0.5961046
"5835",5835,"2020-03-19",6850,0,0,8236,1,41.1271,-73.44231,0.03565078
"5836",5836,"2020-03-19",6851,0,0,7934,1,41.1396,-73.40561,0.03434352
"5837",5837,"2020-03-19",6853,0,0,7550,2,41.06949,-73.43766,0.1284686
"5838",5838,"2020-03-19",6854,0,0,7827,2,41.09175,-73.43201,0.1331819
"5839",5839,"2020-03-19",6855,1,0,7445,3,41.10235,-73.39816,0.4979801
"5840",5840,"2020-03-19",6870,0,1,6996,3,41.0331,-73.56937,0.4679475
"5841",5841,"2020-03-19",6877,0,0,8180,2,41.30735,-73.49471,0.1391885
"5842",5842,"2020-03-19",6878,0,0,6660,1,41.03436,-73.58262,0.02882882
"5843",5843,"2020-03-19",6880,0,0,7524,2,41.1448,-73.34276,0.1280262
"5844",5844,"2020-03-19",6883,0,0,7116,1,41.22465,-73.37756,0.03080269
"5845",5845,"2020-03-19",6896,0,0,6906,1,41.30219,-73.38826,0.02989367
"5846",5846,"2020-03-19",6897,0,0,6801,1,41.20945,-73.44091,0.02943916
"5847",5847,"2020-03-19",6901,1,0,8444,3,41.0527,-73.53562,0.5648011
"5848",5848,"2020-03-19",6902,0,0,6849,1,41.061,-73.54247,0.02964694
"5849",5849,"2020-03-19",6903,0,0,6518,1,41.12669,-73.57002,0.02821415
"5850",5850,"2020-03-19",6905,0,0,7258,1,41.08585,-73.54492,0.03141735
"5851",5851,"2020-03-19",6906,0,0,7898,1,41.07735,-73.52082,0.03418769
"5852",5852,"2020-03-19",6907,1,1,7072,4,41.0978,-73.51883,1.85946
"5853",5853,"2020-03-20",6001,0,0,6618,1,41.79225,-72.85462,0.02864702
"5854",5854,"2020-03-20",6002,0,1,6949,2,41.85275,-72.73619,0.1182421
"5855",5855,"2020-03-20",6010,0,0,6295,2,41.6816,-72.94048,0.1071139
"5856",5856,"2020-03-20",6013,0,0,7777,1,41.75869,-72.95751,0.03366392
"5857",5857,"2020-03-20",6016,0,0,8025,1,41.90685,-72.55163,0.03473743
"5858",5858,"2020-03-20",6018,0,0,8353,2,42.02111,-73.29614,0.1421322
"5859",5859,"2020-03-20",6019,0,0,9038,3,41.85241,-72.89947,0.6045325
"5860",5860,"2020-03-20",6020,0,0,7409,1,41.8743,-72.89934,0.03207098
"5861",5861,"2020-03-20",6021,0,0,7938,1,42.01642,-73.11198,0.03436084
"5862",5862,"2020-03-20",6022,0,0,7138,2,41.86653,-72.92065,0.1214581
"5863",5863,"2020-03-20",6023,0,0,7539,1,41.61395,-72.72058,0.03263371
"5864",5864,"2020-03-20",6024,0,0,7230,2,42.02199,-73.26984,0.1230236
"5865",5865,"2020-03-20",6026,0,0,8688,1,41.9386,-72.73514,0.03760733
"5866",5866,"2020-03-20",6027,2,1,6976,4,42.00431,-72.91347,1.834219
"5867",5867,"2020-03-20",6029,0,0,7215,2,41.9072,-72.42313,0.1227683
"5868",5868,"2020-03-20",6031,0,0,7372,2,41.94696,-73.33049,0.1254398
"5869",5869,"2020-03-20",6032,0,0,7960,1,41.7252,-72.82951,0.03445607
"5870",5870,"2020-03-20",6033,0,0,7295,1,41.7039,-72.54613,0.03157751
"5871",5871,"2020-03-20",6035,0,0,7555,1,41.96031,-72.79614,0.03270296
"5872",5872,"2020-03-20",6037,0,0,6709,3,41.60345,-72.77629,0.4487507
"5873",5873,"2020-03-20",6039,0,0,6303,2,41.96732,-73.43204,0.10725
"5874",5874,"2020-03-20",6040,0,0,6193,2,41.77705,-72.52363,0.1053783
"5875",5875,"2020-03-20",6043,0,0,7412,1,41.76693,-72.43848,0.03208397
"5876",5876,"2020-03-20",6051,0,0,8556,1,41.66665,-72.76964,0.03703594
"5877",5877,"2020-03-20",6052,0,0,7542,2,41.6572,-72.80419,0.1283325
"5878",5878,"2020-03-20",6053,0,0,7575,2,41.6903,-72.79069,0.128894
"5879",5879,"2020-03-20",6057,0,0,6948,2,41.85597,-73.00643,0.1182251
"5880",5880,"2020-03-20",6058,0,0,8470,2,41.95943,-73.19948,0.144123
"5881",5881,"2020-03-20",6059,0,0,8048,2,41.92861,-72.91658,0.1369424
"5882",5882,"2020-03-20",6060,0,1,8383,2,41.99675,-72.84449,0.1426427
"5883",5883,"2020-03-20",6062,0,0,8372,1,41.67385,-72.85394,0.03623947
"5884",5884,"2020-03-20",6063,0,0,5711,2,41.93203,-72.96692,0.0971767
"5885",5885,"2020-03-20",6065,0,0,6607,1,41.97632,-73.02232,0.0285994
"5886",5886,"2020-03-20",6066,0,0,6782,1,41.8359,-72.46321,0.02935692
"5887",5887,"2020-03-20",6067,0,0,8042,1,41.65775,-72.66269,0.03481102
"5888",5888,"2020-03-20",6068,0,1,8758,3,42.00828,-73.41462,0.5858039
"5889",5889,"2020-03-20",6069,0,0,8183,2,41.85507,-73.44148,0.1392395
"5890",5890,"2020-03-20",6070,0,0,6861,1,41.86861,-72.82164,0.02969888
"5891",5891,"2020-03-20",6071,0,0,7242,1,41.99086,-72.45173,0.0313481
"5892",5892,"2020-03-20",6073,0,0,7504,1,41.66345,-72.55493,0.0324822
"5893",5893,"2020-03-20",6074,0,0,7977,2,41.83385,-72.57053,0.1357343
"5894",5894,"2020-03-20",6076,0,0,6367,3,41.98664,-72.25334,0.425875
"5895",5895,"2020-03-20",6078,1,0,9051,1,41.97617,-72.6577,0.03917863
"5896",5896,"2020-03-20",6081,0,0,8078,1,41.9057,-72.77159,0.03496685
"5897",5897,"2020-03-20",6082,0,0,7339,2,41.98445,-72.55708,0.1248783
"5898",5898,"2020-03-20",6084,0,1,6970,1,41.88205,-72.36117,0.0301707
"5899",5899,"2020-03-20",6085,0,0,7431,1,41.7469,-72.88099,0.03216621
"5900",5900,"2020-03-20",6088,0,0,7568,1,41.90335,-72.59253,0.03275924
"5901",5901,"2020-03-20",6089,2,2,9156,4,41.8388,-72.83144,2.407412
"5902",5902,"2020-03-20",6090,0,0,7312,2,41.95455,-72.86584,0.1244188
"5903",5903,"2020-03-20",6091,3,1,5732,4,42.00273,-72.98207,1.50713
"5904",5904,"2020-03-20",6092,3,0,7330,4,41.86166,-72.8497,1.927297
"5905",5905,"2020-03-20",6093,1,0,7239,2,42.00554,-72.72443,0.1231767
"5906",5906,"2020-03-20",6095,0,0,7567,2,41.8659,-72.68188,0.1287578
"5907",5907,"2020-03-20",6096,0,0,7424,1,41.9235,-72.65941,0.03213591
"5908",5908,"2020-03-20",6098,0,0,7786,2,41.94675,-73.06486,0.1324843
"5909",5909,"2020-03-20",6103,0,0,8259,2,41.76855,-72.67454,0.1405327
"5910",5910,"2020-03-20",6105,0,0,7785,3,41.77795,-72.70214,0.520722
"5911",5911,"2020-03-20",6106,0,1,8034,3,41.74145,-72.68719,0.5373771
"5912",5912,"2020-03-20",6107,0,0,7893,1,41.75265,-72.75857,0.03416605
"5913",5913,"2020-03-20",6108,0,0,6610,1,41.7776,-72.62138,0.02861239
"5914",5914,"2020-03-20",6109,0,0,5573,1,41.7037,-72.66284,0.02412358
"5915",5915,"2020-03-20",6110,0,0,8027,1,41.73425,-72.73819,0.03474609
"5916",5916,"2020-03-20",6111,0,0,6646,2,41.68565,-72.7312,0.1130864
"5917",5917,"2020-03-20",6112,0,0,7474,1,41.79119,-72.69689,0.03235234
"5918",5918,"2020-03-20",6114,0,1,8959,3,41.74545,-72.67029,0.5992483
"5919",5919,"2020-03-20",6117,0,0,7472,2,41.7814,-72.75749,0.1271414
"5920",5920,"2020-03-20",6118,2,0,7752,3,41.74484,-72.61213,0.5185147
"5921",5921,"2020-03-20",6119,2,0,7227,4,41.76375,-72.72659,1.900215
"5922",5922,"2020-03-20",6120,0,0,8858,1,41.78805,-72.66734,0.0383432
"5923",5923,"2020-03-20",6226,0,0,8015,1,41.70937,-72.21096,0.03469414
"5924",5924,"2020-03-20",6231,0,0,7282,2,41.6276,-72.37272,0.1239084
"5925",5925,"2020-03-20",6232,0,0,7407,2,41.73203,-72.37462,0.1260353
"5926",5926,"2020-03-20",6234,1,1,7248,3,41.78461,-71.96285,0.4848032
"5927",5927,"2020-03-20",6235,0,0,7228,1,41.81151,-72.12795,0.03128749
"5928",5928,"2020-03-20",6237,0,0,6841,2,41.69094,-72.29802,0.1164044
"5929",5929,"2020-03-20",6238,0,0,6938,2,41.77759,-72.33427,0.118055
"5930",5930,"2020-03-20",6239,0,0,7485,2,41.78898,-71.85522,0.1273626
"5931",5931,"2020-03-20",6241,1,0,9115,3,41.85381,-71.8603,0.6096828
"5932",5932,"2020-03-20",6242,0,0,9083,2,41.90166,-72.10068,0.1545537
"5933",5933,"2020-03-20",6247,0,0,6065,1,41.7647,-72.06848,0.02625327
"5934",5934,"2020-03-20",6248,0,0,6639,3,41.68218,-72.40078,0.4440685
"5935",5935,"2020-03-20",6249,0,1,8661,2,41.62654,-72.2458,0.147373
"5936",5936,"2020-03-20",6250,1,2,8171,4,41.78156,-72.20611,2.148423
"5937",5937,"2020-03-20",6254,0,1,7594,4,41.61427,-72.14907,1.996711
"5938",5938,"2020-03-20",6255,0,1,7952,3,41.97858,-71.9018,0.5318923
"5939",5939,"2020-03-20",6256,0,0,7252,1,41.75611,-72.12886,0.03139138
"5940",5940,"2020-03-20",6259,0,0,8148,1,41.86182,-71.99431,0.03526985
"5941",5941,"2020-03-20",6260,0,0,8833,3,41.90083,-71.86525,0.5908205
"5942",5942,"2020-03-20",6262,0,0,7880,1,42.02018,-71.94787,0.03410978
"5943",5943,"2020-03-20",6264,1,0,7078,3,41.69306,-72.10213,0.4734323
"5944",5944,"2020-03-20",6266,0,1,7296,3,41.67378,-72.14826,0.4880138
"5945",5945,"2020-03-20",6268,0,0,7187,2,41.79115,-72.25321,0.1222919
"5946",5946,"2020-03-20",6269,0,0,7587,1,41.80421,-72.25087,0.03284148
"5947",5947,"2020-03-20",6277,0,0,7711,1,41.97703,-71.86108,0.03337823
"5948",5948,"2020-03-20",6278,0,0,7673,1,41.89554,-72.16475,0.03321374
"5949",5949,"2020-03-20",6279,0,0,6754,1,41.89667,-72.27338,0.02923571
"5950",5950,"2020-03-20",6280,0,0,7843,1,41.70083,-72.13819,0.03394962
"5951",5951,"2020-03-20",6281,0,0,6562,1,41.96921,-72.01467,0.02840461
"5952",5952,"2020-03-20",6282,0,0,8572,1,41.9423,-72.06149,0.0371052
"5953",5953,"2020-03-20",6320,0,0,9511,2,41.34545,-72.10877,0.1618364
"5954",5954,"2020-03-20",6330,0,0,8123,3,41.64207,-72.06758,0.5433301
"5955",5955,"2020-03-20",6331,0,0,7623,1,41.69721,-71.99386,0.03299731
"5956",5956,"2020-03-20",6333,5,8,8956,5,41.37655,-72.23681,9.256697
"5957",5957,"2020-03-20",6334,0,0,6619,1,41.54675,-72.17957,0.02865135
"5958",5958,"2020-03-20",6335,0,0,7203,1,41.43965,-72.06232,0.03117928
"5959",5959,"2020-03-20",6336,1,0,7805,3,41.5808,-72.19456,0.5220597
"5960",5960,"2020-03-20",6339,0,0,7669,1,41.44423,-71.99888,0.03319643
"5961",5961,"2020-03-20",6340,0,0,8262,1,41.35857,-72.03517,0.03576332
"5962",5962,"2020-03-20",6351,0,0,7946,3,41.59919,-71.96278,0.5314909
"5963",5963,"2020-03-20",6354,1,0,6348,4,41.70484,-71.84899,1.669097
